loss,mean_absolute_error,mean_absolute_percentage_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error
2.1899269995628856e-05,0.003374734427779913,802.292724609375,7.735640792816412e-06,0.00162336730863899,3536.05029296875
7.116925644368166e-06,0.0021126053761690855,275.94378662109375,1.209998026752146e-05,0.0025245659053325653,3590.5068359375
1.3371581189858261e-05,0.0027543676551431417,483.28265380859375,1.2903149581688922e-05,0.0023534861393272877,3682.250732421875
1.1040480785595719e-05,0.0026440590154379606,579.7593994140625,2.2750244170310907e-05,0.003933385480195284,3679.434814453125
1.220200920215575e-05,0.0027369388844817877,896.9951171875,8.409730980929453e-06,0.0017496129730716348,3619.932861328125
1.2886339391116053e-05,0.0029003839008510113,300.3736877441406,2.0225039406795986e-05,0.0036338530480861664,3577.398681640625
1.311609594267793e-05,0.0028077817987650633,951.010009765625,9.055695954884868e-06,0.0019077229080721736,3671.9599609375
1.4672125871584285e-05,0.002824727213010192,878.1021118164062,1.2513592992036138e-05,0.002261936664581299,3889.20849609375
1.7313199350610375e-05,0.0031682774424552917,680.8338623046875,1.824413993745111e-05,0.0033638966269791126,3600.84521484375
5.1955289563920815e-06,0.0017380546778440475,447.431640625,9.247259185940493e-06,0.0019603169057518244,3622.87646484375
1.4866584933770355e-05,0.002854937454685569,606.660400390625,3.2724237826187164e-05,0.004324436187744141,3513.451904296875
1.2360328582872171e-05,0.0026810893323272467,784.0056762695312,4.403159982757643e-05,0.005779423285275698,3337.664306640625
1.7578948245500214e-05,0.0031927514355629683,1269.999267578125,9.201276952808257e-06,0.0019730357453227043,3564.73828125
1.0109316463058349e-05,0.0024338029325008392,904.3126831054688,1.8342971088713966e-05,0.003386846976354718,3642.72412109375
8.817844900477212e-06,0.0023445021361112595,345.5673522949219,9.189053344016429e-06,0.0018636296736076474,3724.17919921875
2.4155851860996336e-05,0.003973528742790222,1076.7593994140625,1.0744554856501054e-05,0.002208716468885541,3598.786865234375
4.502908723225119e-06,0.0016097164480015635,610.9373779296875,6.7448258960212115e-06,0.0014783452497795224,3612.216796875
1.0704475243983325e-05,0.002514866879209876,408.2698059082031,8.326469469466247e-06,0.0018170236144214869,3451.887939453125
6.790894076402765e-06,0.0020773315336555243,151.3787078857422,3.4517113817855716e-05,0.005076734349131584,3591.584716796875
1.2236618204042315e-05,0.00281142583116889,385.48431396484375,2.3009855794953182e-05,0.003841122379526496,3631.11328125
1.0382893378846347e-05,0.0025105513632297516,403.6002197265625,9.126544682658277e-06,0.0018276746850460768,3656.18310546875
1.0522262527956627e-05,0.002593452110886574,190.28297424316406,1.1099565199401695e-05,0.002303742105141282,3767.251220703125
6.332176326395711e-06,0.001891221385449171,411.81561279296875,1.0840347385965288e-05,0.002345826243981719,3658.77587890625
2.204266274929978e-05,0.0034455021377652884,760.2613525390625,8.857489774527494e-06,0.001779701211489737,3665.0615234375
4.9340455916535575e-06,0.0017276055878028274,342.1391906738281,1.636218439671211e-05,0.0031855299603194,3480.938720703125
1.4490424291579984e-05,0.0030844067223370075,387.8377685546875,1.173349028249504e-05,0.0023624615278095007,3569.593994140625
9.748117918206844e-06,0.0023537706583738327,540.2440795898438,7.528269179601921e-06,0.001523081213235855,3610.45556640625
9.39625533646904e-06,0.0022212190087884665,1519.3192138671875,1.2048715689161327e-05,0.002431553555652499,3633.8564453125
1.1138908121210989e-05,0.0026113344356417656,868.0723876953125,6.924918125150725e-06,0.0015133731067180634,3539.534423828125
1.0154206393053755e-05,0.002528292126953602,652.9580688476562,8.600534783909097e-06,0.0016109521966427565,3651.879150390625
1.210465870826738e-05,0.0026759197935462,464.34051513671875,3.139665932394564e-05,0.0034875061828643084,3602.833984375
1.831206463975832e-05,0.003194655291736126,365.685546875,6.646057045145426e-06,0.0014959207037463784,3553.927490234375
4.271534635336138e-06,0.001600140705704689,293.3377685546875,7.470574928447604e-06,0.001694306032732129,3566.522705078125
7.407769771816675e-06,0.0020332110580056906,300.7335510253906,8.767460712988395e-06,0.0018990063108503819,3430.098388671875
1.012104439723771e-05,0.002499797148630023,208.14418029785156,1.0712878975027706e-05,0.0021964446641504765,3612.8076171875
8.85945246409392e-06,0.002179326256737113,368.418212890625,9.0615094450186e-06,0.0017795402090996504,3546.8779296875
1.2124967724957969e-05,0.002734099281951785,529.9620971679688,3.6620953324018046e-05,0.005246833432465792,3689.853271484375
1.2583528587128967e-05,0.002823153743520379,602.9530029296875,1.0804503290273715e-05,0.0022422734182327986,3609.4072265625
5.579167009273078e-06,0.001839534379541874,399.2314147949219,7.74704858486075e-06,0.0017077191732823849,3611.562744140625
1.0994541298714466e-05,0.0025670442264527082,568.235107421875,7.971603736223187e-06,0.0016275695525109768,3742.74365234375
5.986305495753186e-06,0.0018856406677514315,417.0302734375,1.560879718454089e-05,0.0030345770064741373,3479.790283203125
2.0192361262161285e-05,0.00308330450206995,637.730224609375,9.895457878883462e-06,0.0021258278284221888,3655.410888671875
5.1279271247040015e-06,0.0017424471443518996,292.2006530761719,5.2196497563272715e-05,0.006429068744182587,3752.007568359375
8.893323865777347e-06,0.0023368264082819223,316.75970458984375,8.06275875220308e-06,0.0017362073995172977,3673.87646484375
1.0034674232883845e-05,0.002553163329139352,427.5047607421875,2.802552808134351e-05,0.00443026190623641,3547.60888671875
9.362819582747761e-06,0.002422102726995945,646.8059692382812,1.8112928955815732e-05,0.003290393389761448,3479.93603515625
6.547489647346083e-06,0.002032444579526782,301.3439025878906,6.6594207055459265e-06,0.0014439447550103068,3583.072021484375
7.301037840079516e-06,0.002153873909264803,284.03314208984375,3.314861169201322e-05,0.005029658321291208,3465.42919921875
1.257775875274092e-05,0.0027799259405583143,175.9447021484375,1.2853719454142265e-05,0.0026198134291917086,3675.834716796875
7.430746336467564e-06,0.0020787385292351246,479.0231628417969,1.0237273272650782e-05,0.002009687712416053,3674.55810546875
1.1543287655513268e-05,0.002717746654525399,662.1582641601562,9.389819751959294e-06,0.0018862789729610085,3663.75927734375
1.0337649655411951e-05,0.002540126908570528,816.0119018554688,1.500474081694847e-05,0.002824732568114996,3592.589111328125
1.25105470942799e-05,0.0026892779860645533,828.3139038085938,7.69735015637707e-06,0.0016029012622311711,3701.7373046875
5.273603164823726e-06,0.0018000261625275016,354.84381103515625,7.207740964076947e-06,0.0014565627789124846,3614.507568359375
7.3810228968795855e-06,0.002131383866071701,158.37832641601562,7.1084605224314146e-06,0.0015635357704013586,3644.3701171875
1.4642699170508422e-05,0.0030349704902619123,445.1267395019531,1.2259671166248154e-05,0.0024348481092602015,3770.055908203125
5.192847311263904e-06,0.0017817697953432798,317.98126220703125,9.27985820453614e-06,0.00199852860532701,3560.525146484375
8.012748367036693e-06,0.00226381653919816,336.34326171875,7.52155392547138e-06,0.0016070285346359015,3523.956787109375
1.8233322407468222e-05,0.003173303324729204,583.3037719726562,9.743877853907179e-06,0.0019757552072405815,3654.5556640625
9.683839380159043e-06,0.0024038697592914104,951.6403198242188,8.13575206848327e-06,0.0016466863453388214,3579.8466796875
6.258923349378165e-06,0.001899417140521109,655.4805908203125,7.048534826026298e-06,0.001467001624405384,3756.5732421875
6.783682238165056e-06,0.0018997440347447991,598.0811157226562,1.023296863422729e-05,0.0022553063463419676,3623.72509765625
1.0629998541844543e-05,0.00255768490023911,559.1790771484375,1.1367063962097745e-05,0.0022976272739470005,3544.702880859375
7.794058547005989e-06,0.0021051776129752398,536.7565307617188,1.3324105566425715e-05,0.0025935026351362467,3552.32080078125
8.068532224569935e-06,0.0022313271183520555,360.0152893066406,2.7541673262021504e-05,0.004387803375720978,3736.446044921875
9.918414434650913e-06,0.0024514172691851854,838.2205200195312,2.1118621589266695e-05,0.0037852469831705093,3697.59765625
1.1839307262562215e-05,0.002646300010383129,887.60888671875,8.261417860921938e-06,0.0017818481428548694,3519.839599609375
1.1268183698120993e-05,0.0024614171124994755,1029.7808837890625,2.5792109227040783e-05,0.004139207769185305,3696.350830078125
7.730287507001776e-06,0.0020711368415504694,591.8599243164062,8.47503270051675e-06,0.001729115261696279,3736.21240234375
5.158620297152083e-06,0.0017608182970434427,508.35015869140625,6.87501187712769e-06,0.0015162323834374547,3676.722900390625
8.772864021011628e-06,0.0023143612779676914,212.80458068847656,6.625928563153138e-06,0.001411714474670589,3662.89599609375
9.422732546227053e-06,0.002418596064671874,328.2001647949219,9.09621758182766e-06,0.0019947243854403496,3683.659912109375
7.237795216497034e-06,0.002150798449292779,204.755126953125,8.324724149133544e-06,0.0017931198235601187,3526.0751953125
1.360305668640649e-05,0.002622646512463689,263.15423583984375,7.718573215242941e-06,0.0017229795921593904,3612.3271484375
3.390887286514044e-06,0.001432534190826118,156.30181884765625,8.055161742959172e-06,0.0016930897254496813,3485.81201171875
9.669779501564335e-06,0.002406518207862973,366.6712646484375,3.561548874131404e-05,0.005392392165958881,3573.555908203125
1.0859479516511783e-05,0.0026040482334792614,491.696044921875,1.380630328640109e-05,0.0028263700660318136,3534.453125
3.959984496759716e-06,0.0015655843308195472,294.309814453125,9.77283161773812e-06,0.002178814960643649,3537.144775390625
1.3598885743704159e-05,0.002856604987755418,350.9853210449219,6.361675787047716e-06,0.0014022301184013486,3603.36279296875
3.034242354260641e-06,0.00134249497205019,335.23919677734375,6.296704668784514e-06,0.001419935142621398,3586.1708984375
7.494724741263781e-06,0.0021703001111745834,408.6371154785156,1.9021508705918677e-05,0.0033512176014482975,3850.529296875
1.1153999366797507e-05,0.0026588381733745337,420.48040771484375,9.00532631931128e-06,0.0020087517332285643,3629.449951171875
5.995249921397772e-06,0.0019435626454651356,264.0212707519531,1.1102900316473097e-05,0.002316676778718829,3720.76953125
1.032264935929561e-05,0.0024541316088289022,572.6297607421875,3.007641134900041e-05,0.004738288000226021,3916.833984375
5.701919690181967e-06,0.001826808787882328,413.279541015625,6.457792096625781e-06,0.0014090841868892312,3680.485107421875
6.228940037544817e-06,0.0019919585902243853,222.03273010253906,9.910667358781211e-06,0.002171176252886653,3682.459716796875
1.2985685316380113e-05,0.002778102410957217,396.9210510253906,8.964726475824136e-06,0.0019258580869063735,3699.249267578125
5.6349399528698996e-06,0.0018695126054808497,410.2699279785156,8.908246854844037e-06,0.001976502826437354,3645.730712890625
5.118049102748046e-06,0.0017624147003516555,274.5810852050781,1.1851170711452141e-05,0.0025546338874846697,3612.419677734375
8.036170584091451e-06,0.0022968740668147802,190.53343200683594,1.2299055924813729e-05,0.0024210165720432997,3796.498779296875
8.551265636924654e-06,0.002223738469183445,287.5308837890625,6.705283340124879e-06,0.0014271966647356749,3701.248046875
4.430071840033634e-06,0.001676019630394876,329.1241149902344,5.894731202715775e-06,0.001267551095224917,3661.576416015625
1.8938813809654675e-05,0.003260527504608035,314.21868896484375,1.969617369468324e-05,0.003329386468976736,3700.5224609375
4.912153144687181e-06,0.001657844870351255,496.4835510253906,6.037784260115586e-06,0.0012587244855239987,3667.118408203125
3.5285911508253776e-06,0.0014315024018287659,459.9856872558594,6.849780675111106e-06,0.0015115397982299328,3714.604736328125
4.963968876836589e-06,0.0016990015283226967,538.8734741210938,9.553095878800377e-06,0.0021197632886469364,3613.804443359375
